pool	0	0.0	0.0	-10.0	12	1	False
pool	1	0.0	13.0	0.0	7	3	False
pool	2	-7.0	0.0	0.0	5	2	True
pool	3	7.0	0.0	0.0	5	2	True
pool	4	0.0	-26.0	-10.0	7	4	False
pool	5	90.0	0.0	-10.0	20	0	False
pool	6	143.0	0.0	-45.0	20	3	False
pipe	0	pool	0	pool	1	0.0	0.0	-8.8	0.0	14.0	-8.8	1.5
straight	0	0	pool	0	pool	4	0.0	0.0	-10.0	0.0	-26.0	-10.0	2
straight	1	0	pool	1	pool	2	0.0	13.0	0.0	-7.0	0.0	0.0	2
straight	2	0	pool	1	pool	3	0.0	13.0	0.0	7.0	0.0	0.0	2
straight	3	0	pool	0	3	1	0.0	0.0	-10.0	23.607364002470337	8.881784197001252e-16	-10.0	2
curve	3	1	3	0	3	2	23.607364002470337	8.881784197001252e-16	-10.0	27.941895517758013	2.507644378709584	-10.0	2	23.607364002470337	5.0	-10.0	0.5244810234902431	False	5
straight	3	2	3	1	3	3	27.941895517758013	2.507644378709584	-10.0	33.642573696172704	12.42186729769165	-10.0	2
curve	3	3	3	2	3	4	33.642573696172704	12.42186729769165	-10.0	42.3229243715806	12.402132922676532	-10.0	2	37.977105211460376	9.929511676401237	-10.0	1.0512354967238808	True	5
straight	3	4	3	3	3	5	42.3229243715806	12.402132922676532	-10.0	52.616790863314904	-5.690117274917101	-10.0	2
curve	3	5	3	4	3	6	52.616790863314904	-5.690117274917101	-10.0	58.19134337437693	-8.064166468467821	-10.0	2	56.96261002343512	-3.217496028641804	-10.0	0.6508994278851717	False	5
straight	3	6	3	5	pool	5	58.19134337437693	-8.064166468467821	-10.0	90.0	0.0	-10.0	2
straight	4	0	pool	5	4	1	90.0	0.0	-10.0	87.11661863483295	41.1911623595292	-10.0	12
curve	4	1	4	0	4	2	87.11661863483295	41.1911623595292	-10.0	92.14472635083358	56.79064824160431	-10.0	12	109.06291591194874	42.72740316892731	-10.0	0.38169675461101477	True	22
straight	4	2	4	1	4	3	92.14472635083358	56.79064824160431	-10.0	108.03797059661026	75.91034056735069	-10.0	12
curve	4	3	4	2	4	4	108.03797059661026	75.91034056735069	-10.0	108.01199219959493	104.06802433007351	-10.0	12	91.1197810354951	89.97358564002768	-10.0	0.6944301115154412	False	22
straight	4	4	4	3	4	5	108.01199219959493	104.06802433007351	-10.0	95.69474275274746	118.83027085813039	-10.0	12
slope	4	5	4	4	4	6	95.69474275274746	118.83027085813039	-10.0	79.67821192029183	138.02611305433192	-25.0	12
straight	4	6	4	5	4	7	79.67821192029183	138.02611305433192	-25.0	72.65339046600873	146.44537472238653	-25.0	12
curve	4	7	4	6	4	8	72.65339046600873	146.44537472238653	-25.0	76.54642401906338	168.97298927654526	-25.0	12	84.17080716880409	156.0552192837814	-25.0	0.86647424290203	True	15
straight	4	8	4	7	4	9	76.54642401906338	168.97298927654526	-25.0	90.84757072254907	177.41387512674277	-25.0	12
curve	4	9	4	8	4	10	90.84757072254907	177.41387512674277	-25.0	128.57245420255342	171.44851773945518	-25.0	12	106.09633702203051	151.5783351412151	-25.0	0.69002993715995	True	30
straight	4	10	4	9	4	11	128.57245420255342	171.44851773945518	-25.0	139.83822731442496	158.70526108644208	-25.0	12
slope	4	11	4	10	4	12	139.83822731442496	158.70526108644208	-25.0	163.56599951509264	131.86563916660145	-35.0	12
straight	4	12	4	11	4	13	163.56599951509264	131.86563916660145	-35.0	172.36572283998436	121.91184978250367	-35.0	12
curve	4	13	4	12	4	14	172.36572283998436	121.91184978250367	-35.0	173.66627437502513	97.05425447860723	-35.0	12	157.38164471963577	108.66506138367693	-35.0	0.6716645843958277	True	20
straight	4	14	4	13	4	15	173.66627437502513	97.05425447860723	-35.0	165.3642878377505	85.41038017521893	-35.0	12
slope	4	15	4	14	4	16	165.3642878377505	85.41038017521893	-35.0	149.17829188126282	62.70886150299458	-45.0	12
straight	4	16	4	15	4	17	149.17829188126282	62.70886150299458	-45.0	139.68436808766404	49.39324664355365	-45.0	12
curve	4	17	4	16	4	18	139.68436808766404	49.39324664355365	-45.0	135.7884396826856	28.808964045273243	-45.0	12	160.0401551569007	34.87973801221652	-45.0	0.4323376287742558	False	25
straight	4	18	4	17	pool	6	135.7884396826856	28.808964045273243	-45.0	143.0	0.0	-45.0	12
